landmark_index,landmark,naive_rows,strict_rows,preentry_rows,preentry_fraction,naive_minus_strict_mean_x,preentry_vs_strict_p,riskset_shift_detected,diagnostic_cell_id,phase,regime,replicate,seed,gamma,theta,delta,entry_sd,entry_x_correlation,entry_x_p,entry_x_detected,entry_u_correlation_oracle,structural_difference_detected,any_riskset_shift_detected,combined_observed_diagnostic
2,54,595,458,137,0.230252100840336,-0.125728148716128,1.04557311223736e-09,1,3,focused,B,294,1200006294,-4,0,0,10,-0.404656251076202,6.44475847153688e-31,1,,1,1,1
3,58,540,477,63,0.116666666666667,-0.0831207815590313,1.30471979362746e-09,1,3,focused,B,294,1200006294,-4,0,0,10,-0.404656251076202,6.44475847153688e-31,1,,1,1,1
1,50,604,370,234,0.387417218543046,-0.194992271517434,4.32393766959162e-10,1,3,focused,B,295,1200006295,-4,0,0,10,-0.37096701030754,6.98091700559884e-26,1,,1,1,1
2,54,558,428,130,0.232974910394265,-0.115872997100959,1.02678399344884e-07,1,3,focused,B,295,1200006295,-4,0,0,10,-0.37096701030754,6.98091700559884e-26,1,,1,1,1
3,58,511,442,69,0.135029354207436,-0.082070554687755,3.65029820189718e-07,1,3,focused,B,295,1200006295,-4,0,0,10,-0.37096701030754,6.98091700559884e-26,1,,1,1,1
1,50,620,392,228,0.367741935483871,-0.207888716127203,2.69843367694963e-12,1,3,focused,B,296,1200006296,-4,0,0,10,-0.433251362094846,1.14350641017756e-35,1,,1,1,1
2,54,564,429,135,0.23936170212766,-0.146878952771952,3.8700258572221e-10,1,3,focused,B,296,1200006296,-4,0,0,10,-0.433251362094846,1.14350641017756e-35,1,,1,1,1
3,58,518,451,67,0.129343629343629,-0.0897422203577716,2.09970785795117e-07,1,3,focused,B,296,1200006296,-4,0,0,10,-0.433251362094846,1.14350641017756e-35,1,,1,1,1
1,50,609,398,211,0.346469622331691,-0.166071189427308,2.22623901649234e-08,1,3,focused,B,297,1200006297,-4,0,0,10,-0.365924197837697,3.53292131345427e-25,1,,1,1,1
2,54,563,441,122,0.216696269982238,-0.0782978405781289,0.000917148380056328,1,3,focused,B,297,1200006297,-4,0,0,10,-0.365924197837697,3.53292131345427e-25,1,,1,1,1
3,58,512,449,63,0.123046875,-0.0643611095230888,0.000769283460989144,1,3,focused,B,297,1200006297,-4,0,0,10,-0.365924197837697,3.53292131345427e-25,1,,1,1,1
1,50,613,377,236,0.384991843393148,-0.159543978735129,8.77928943631767e-08,1,3,focused,B,298,1200006298,-4,0,0,10,-0.325152388176973,6.28557905501617e-20,1,,1,1,1
2,54,553,416,137,0.247739602169982,-0.0814687813053789,0.000388257488743401,1,3,focused,B,298,1200006298,-4,0,0,10,-0.325152388176973,6.28557905501617e-20,1,,1,1,1
3,58,502,432,70,0.139442231075697,-0.0674679925342957,9.49380579356865e-05,1,3,focused,B,298,1200006298,-4,0,0,10,-0.325152388176973,6.28557905501617e-20,1,,1,1,1
1,50,620,378,242,0.390322580645161,-0.202643914563933,4.47071560017299e-12,1,3,focused,B,299,1200006299,-4,0,0,10,-0.326272283440795,4.61668761649921e-20,1,,1,1,1
2,54,577,430,147,0.254766031195841,-0.108502489804767,4.07683370548608e-07,1,3,focused,B,299,1200006299,-4,0,0,10,-0.326272283440795,4.61668761649921e-20,1,,1,1,1
3,58,521,451,70,0.134357005758157,-0.0541995346689711,0.000196412868557787,1,3,focused,B,299,1200006299,-4,0,0,10,-0.326272283440795,4.61668761649921e-20,1,,1,1,1
1,50,616,384,232,0.376623376623377,-0.222243788509642,1.78114043997726e-13,1,3,focused,B,300,1200006300,-4,0,0,10,-0.350864763805815,3.78331576816547e-23,1,,1,1,1
2,54,572,445,127,0.222027972027972,-0.159028862890874,4.33588372515892e-13,1,3,focused,B,300,1200006300,-4,0,0,10,-0.350864763805815,3.78331576816547e-23,1,,1,1,1
3,58,519,460,59,0.113680154142582,-0.0789327076641469,1.09195022792759e-06,1,3,focused,B,300,1200006300,-4,0,0,10,-0.350864763805815,3.78331576816547e-23,1,,1,1,1
1,50,629,408,221,0.351351351351351,-0.16533986477043,3.05925006330267e-09,1,3,focused,B,301,1200006301,-4,0,0,10,-0.353392405555008,1.75693719109637e-23,1,,1,1,1
2,54,580,456,124,0.213793103448276,-0.0932387857005057,9.54574608340655e-06,1,3,focused,B,301,1200006301,-4,0,0,10,-0.353392405555008,1.75693719109637e-23,1,,1,1,1
3,58,523,450,73,0.139579349904398,-0.07078179977181,1.42893994484456e-05,1,3,focused,B,301,1200006301,-4,0,0,10,-0.353392405555008,1.75693719109637e-23,1,,1,1,1
1,50,636,410,226,0.355345911949686,-0.152970203652546,9.99722765949975e-09,1,3,focused,B,302,1200006302,-4,0,0,10,-0.341334420176523,6.41122157543802e-22,1,,1,1,1
2,54,586,443,143,0.244027303754266,-0.100567630583898,1.3922829681364e-06,1,3,focused,B,302,1200006302,-4,0,0,10,-0.341334420176523,6.41122157543802e-22,1,,1,1,1
3,58,532,470,62,0.116541353383459,-0.0587055068287686,5.90055521723685e-06,1,3,focused,B,302,1200006302,-4,0,0,10,-0.341334420176523,6.41122157543802e-22,1,,1,1,1
1,50,645,403,242,0.375193798449612,-0.211056912142396,4.88645597759983e-13,1,3,focused,B,303,1200006303,-4,0,0,10,-0.360977843955504,1.68588605670304e-24,1,,1,1,1
2,54,597,460,137,0.229480737018426,-0.103789194732978,1.35713791982702e-06,1,3,focused,B,303,1200006303,-4,0,0,10,-0.360977843955504,1.68588605670304e-24,1,,1,1,1
3,58,550,482,68,0.123636363636364,-0.0562072401989935,0.000118999566416231,1,3,focused,B,303,1200006303,-4,0,0,10,-0.360977843955504,1.68588605670304e-24,1,,1,1,1
1,50,615,407,208,0.338211382113821,-0.199144767662263,1.75892744385861e-13,1,3,focused,B,304,1200006304,-4,0,0,10,-0.371810108999744,5.30827655076712e-26,1,,1,1,1
2,54,570,437,133,0.233333333333333,-0.12549714804081,1.19355286143371e-08,1,3,focused,B,304,1200006304,-4,0,0,10,-0.371810108999744,5.30827655076712e-26,1,,1,1,1
3,58,518,441,77,0.148648648648649,-0.0832747220551222,1.39578218484196e-06,1,3,focused,B,304,1200006304,-4,0,0,10,-0.371810108999744,5.30827655076712e-26,1,,1,1,1
1,50,615,412,203,0.330081300813008,-0.142153032880065,2.96422745811316e-08,1,3,focused,B,305,1200006305,-4,0,0,10,-0.363393118106972,7.88694467899597e-25,1,,1,1,1
2,54,561,435,126,0.224598930481283,-0.0958560120561888,2.26676965419042e-06,1,3,focused,B,305,1200006305,-4,0,0,10,-0.363393118106972,7.88694467899597e-25,1,,1,1,1
3,58,514,453,61,0.118677042801556,-0.0596718800126981,2.29843218662369e-05,1,3,focused,B,305,1200006305,-4,0,0,10,-0.363393118106972,7.88694467899597e-25,1,,1,1,1
1,50,609,398,211,0.346469622331691,-0.185407209846702,4.58831867849474e-11,1,3,focused,B,306,1200006306,-4,0,0,10,-0.361077266869781,1.63419159762736e-24,1,,1,1,1
2,54,559,440,119,0.212880143112701,-0.107387477875505,2.44460458378647e-07,1,3,focused,B,306,1200006306,-4,0,0,10,-0.361077266869781,1.63419159762736e-24,1,,1,1,1
3,58,509,448,61,0.119842829076621,-0.0566538923873029,0.000121565187562451,1,3,focused,B,306,1200006306,-4,0,0,10,-0.361077266869781,1.63419159762736e-24,1,,1,1,1
1,50,623,408,215,0.345104333868379,-0.19906377209741,2.41050487224658e-12,1,3,focused,B,307,1200006307,-4,0,0,10,-0.363852116405089,6.82168223086995e-25,1,,1,1,1
2,54,576,452,124,0.215277777777778,-0.11396912205727,5.9760013850922e-08,1,3,focused,B,307,1200006307,-4,0,0,10,-0.363852116405089,6.82168223086995e-25,1,,1,1,1
3,58,519,455,64,0.123314065510597,-0.0732652010661638,4.4986017503607e-07,1,3,focused,B,307,1200006307,-4,0,0,10,-0.363852116405089,6.82168223086995e-25,1,,1,1,1
1,50,616,396,220,0.357142857142857,-0.205693248648549,3.13697187207655e-13,1,3,focused,B,308,1200006308,-4,0,0,10,-0.32738087885796,3.39716407857693e-20,1,,1,1,1
2,54,561,429,132,0.235294117647059,-0.127173531975322,2.70062978676761e-08,1,3,focused,B,308,1200006308,-4,0,0,10,-0.32738087885796,3.39716407857693e-20,1,,1,1,1
3,58,520,435,85,0.163461538461538,-0.0834693435673757,2.32194835697853e-06,1,3,focused,B,308,1200006308,-4,0,0,10,-0.32738087885796,3.39716407857693e-20,1,,1,1,1
1,50,621,395,226,0.363929146537842,-0.157228222084523,1.33759549243315e-08,1,3,focused,B,309,1200006309,-4,0,0,10,-0.325345777926576,5.95995256514156e-20,1,,1,1,1
2,54,575,439,136,0.236521739130435,-0.0916914343324513,2.12635767649779e-05,1,3,focused,B,309,1200006309,-4,0,0,10,-0.325345777926576,5.95995256514156e-20,1,,1,1,1
3,58,520,444,76,0.146153846153846,-0.0621588176959575,0.000157636402132149,1,3,focused,B,309,1200006309,-4,0,0,10,-0.325345777926576,5.95995256514156e-20,1,,1,1,1
1,50,615,386,229,0.372357723577236,-0.192940474819279,1.95036929811028e-11,1,3,focused,B,310,1200006310,-4,0,0,10,-0.389234835217864,1.53645237214537e-28,1,,1,1,1
2,54,571,423,148,0.259194395796848,-0.147007472873193,8.59592385908719e-11,1,3,focused,B,310,1200006310,-4,0,0,10,-0.389234835217864,1.53645237214537e-28,1,,1,1,1
3,58,516,444,72,0.13953488372093,-0.0781579169529278,2.67894193395778e-06,1,3,focused,B,310,1200006310,-4,0,0,10,-0.389234835217864,1.53645237214537e-28,1,,1,1,1
1,50,614,400,214,0.348534201954397,-0.159832637235344,3.24884673629344e-09,1,3,focused,B,311,1200006311,-4,0,0,10,-0.328161219874771,2.73537860519142e-20,1,,1,1,1
2,54,567,438,129,0.227513227513228,-0.109779451206589,5.08532811657186e-08,1,3,focused,B,311,1200006311,-4,0,0,10,-0.328161219874771,2.73537860519142e-20,1,,1,1,1
3,58,519,445,74,0.142581888246628,-0.0847166832638945,2.17129876761241e-08,1,3,focused,B,311,1200006311,-4,0,0,10,-0.328161219874771,2.73537860519142e-20,1,,1,1,1
1,50,624,395,229,0.366987179487179,-0.174825850359671,1.27633412179618e-09,1,3,focused,B,312,1200006312,-4,0,0,10,-0.31318763028245,1.56869353880844e-18,1,,1,1,1
2,54,586,461,125,0.213310580204778,-0.119005520928405,7.83461731163983e-09,1,3,focused,B,312,1200006312,-4,0,0,10,-0.31318763028245,1.56869353880844e-18,1,,1,1,1
3,58,540,475,65,0.12037037037037,-0.0694821598274257,6.41575515175628e-06,1,3,focused,B,312,1200006312,-4,0,0,10,-0.31318763028245,1.56869353880844e-18,1,,1,1,1
1,50,616,370,246,0.399350649350649,-0.169950210851139,4.84452004031133e-08,1,3,focused,B,313,1200006313,-4,0,0,10,-0.340883300313087,7.31262856247451e-22,1,,1,1,1
2,54,562,422,140,0.249110320284698,-0.118811537307727,2.91451748894466e-07,1,3,focused,B,313,1200006313,-4,0,0,10,-0.340883300313087,7.31262856247451e-22,1,,1,1,1
3,58,519,444,75,0.144508670520231,-0.0805915635391414,2.72273184074396e-06,1,3,focused,B,313,1200006313,-4,0,0,10,-0.340883300313087,7.31262856247451e-22,1,,1,1,1
1,50,627,382,245,0.390749601275917,-0.237459054316034,5.94975003752495e-16,1,3,focused,B,314,1200006314,-4,0,0,10,-0.350258015317958,4.54346224961297e-23,1,,1,1,1
2,54,577,434,143,0.247833622183709,-0.121561130819379,9.34991009872931e-08,1,3,focused,B,314,1200006314,-4,0,0,10,-0.350258015317958,4.54346224961297e-23,1,,1,1,1
3,58,527,453,74,0.140417457305503,-0.0877833745669482,3.97043101041413e-08,1,3,focused,B,314,1200006314,-4,0,0,10,-0.350258015317958,4.54346224961297e-23,1,,1,1,1
1,50,628,376,252,0.401273885350319,-0.246414433506948,1.38041837323438e-15,1,3,focused,B,315,1200006315,-4,0,0,10,-0.413534293394875,2.41481918655418e-32,1,,1,1,1
2,54,582,427,155,0.266323024054983,-0.164410016499348,2.8757164355754e-12,1,3,focused,B,315,1200006315,-4,0,0,10,-0.413534293394875,2.41481918655418e-32,1,,1,1,1
3,58,540,463,77,0.142592592592593,-0.100424815170431,1.15665939136416e-09,1,3,focused,B,315,1200006315,-4,0,0,10,-0.413534293394875,2.41481918655418e-32,1,,1,1,1
1,50,630,391,239,0.379365079365079,-0.188813872985976,3.72502016444316e-10,1,3,focused,B,316,1200006316,-4,0,0,10,-0.377973151681547,6.99251077409605e-27,1,,1,1,1
2,54,587,453,134,0.228279386712095,-0.121220428196302,1.21597286977384e-07,1,3,focused,B,316,1200006316,-4,0,0,10,-0.377973151681547,6.99251077409605e-27,1,,1,1,1
3,58,546,470,76,0.139194139194139,-0.0757329194903396,1.76257140321976e-05,1,3,focused,B,316,1200006316,-4,0,0,10,-0.377973151681547,6.99251077409605e-27,1,,1,1,1
1,50,623,377,246,0.394863563402889,-0.158889308708646,4.95785972633881e-08,1,3,focused,B,317,1200006317,-4,0,0,10,-0.311570418077041,2.39653703305037e-18,1,,1,1,1
2,54,564,415,149,0.264184397163121,-0.125581658756239,7.73767114077877e-08,1,3,focused,B,317,1200006317,-4,0,0,10,-0.311570418077041,2.39653703305037e-18,1,,1,1,1
3,58,513,438,75,0.146198830409357,-0.0750112974822586,1.06708041618237e-05,1,3,focused,B,317,1200006317,-4,0,0,10,-0.311570418077041,2.39653703305037e-18,1,,1,1,1
1,50,628,414,214,0.340764331210191,-0.142524594688569,3.68921396681694e-07,1,3,focused,B,318,1200006318,-4,0,0,10,-0.340548169325878,8.06224439886827e-22,1,,1,1,1
2,54,590,452,138,0.233898305084746,-0.107029178577014,1.68705022477294e-06,1,3,focused,B,318,1200006318,-4,0,0,10,-0.340548169325878,8.06224439886827e-22,1,,1,1,1
3,58,530,460,70,0.132075471698113,-0.0592871476723527,0.000377699676901098,1,3,focused,B,318,1200006318,-4,0,0,10,-0.340548169325878,8.06224439886827e-22,1,,1,1,1
1,50,621,381,240,0.386473429951691,-0.197696684450558,3.29776703050977e-12,1,3,focused,B,319,1200006319,-4,0,0,10,-0.342210674797323,4.96247082051063e-22,1,,1,1,1
2,54,576,431,145,0.251736111111111,-0.127582549674048,8.05022012517256e-09,1,3,focused,B,319,1200006319,-4,0,0,10,-0.342210674797323,4.96247082051063e-22,1,,1,1,1
3,58,521,446,75,0.143953934740883,-0.07368397872001,3.5550483435663e-06,1,3,focused,B,319,1200006319,-4,0,0,10,-0.342210674797323,4.96247082051063e-22,1,,1,1,1
1,50,631,394,237,0.375594294770206,-0.148098030989802,4.29549576433943e-07,1,3,focused,B,320,1200006320,-4,0,0,10,-0.311043132715048,2.75008808520277e-18,1,,1,1,1
2,54,582,448,134,0.230240549828179,-0.1111107441328,3.33617199978235e-07,1,3,focused,B,320,1200006320,-4,0,0,10,-0.311043132715048,2.75008808520277e-18,1,,1,1,1
3,58,532,466,66,0.12406015037594,-0.0635797658273967,5.18334314800751e-05,1,3,focused,B,320,1200006320,-4,0,0,10,-0.311043132715048,2.75008808520277e-18,1,,1,1,1
1,50,596,368,228,0.38255033557047,-0.234200021461157,6.88371811944962e-15,1,3,focused,B,321,1200006321,-4,0,0,10,-0.431703320745121,2.12468569429514e-35,1,,1,1,1
2,54,539,407,132,0.244897959183673,-0.175020432650261,2.66391732870785e-13,1,3,focused,B,321,1200006321,-4,0,0,10,-0.431703320745121,2.12468569429514e-35,1,,1,1,1
3,58,488,416,72,0.147540983606557,-0.099905405293678,6.35456669703594e-07,1,3,focused,B,321,1200006321,-4,0,0,10,-0.431703320745121,2.12468569429514e-35,1,,1,1,1
1,50,628,412,216,0.343949044585987,-0.186144838829167,6.2959796932773e-11,1,3,focused,B,322,1200006322,-4,0,0,10,-0.344176643936337,2.78497316327292e-22,1,,1,1,1
2,54,586,453,133,0.226962457337884,-0.135127988390268,1.17972296933425e-09,1,3,focused,B,322,1200006322,-4,0,0,10,-0.344176643936337,2.78497316327292e-22,1,,1,1,1
3,58,515,439,76,0.147572815533981,-0.100489825431814,5.82260482966211e-08,1,3,focused,B,322,1200006322,-4,0,0,10,-0.344176643936337,2.78497316327292e-22,1,,1,1,1
1,50,623,384,239,0.383627608346709,-0.240760786409891,1.60491079396919e-14,1,3,focused,B,323,1200006323,-4,0,0,10,-0.404269729338376,7.41879597751701e-31,1,,1,1,1
2,54,560,416,144,0.257142857142857,-0.157539756082581,1.132321723033e-10,1,3,focused,B,323,1200006323,-4,0,0,10,-0.404269729338376,7.41879597751701e-31,1,,1,1,1
3,58,514,436,78,0.151750972762646,-0.0839609245865051,1.70143570049585e-06,1,3,focused,B,323,1200006323,-4,0,0,10,-0.404269729338376,7.41879597751701e-31,1,,1,1,1
1,50,608,387,221,0.363486842105263,-0.191652227443869,3.26067457472553e-11,1,3,focused,B,324,1200006324,-4,0,0,10,-0.379724435805918,3.89953314056045e-27,1,,1,1,1
2,54,571,437,134,0.234676007005254,-0.140004400228686,7.95917534527261e-10,1,3,focused,B,324,1200006324,-4,0,0,10,-0.379724435805918,3.89953314056045e-27,1,,1,1,1
3,58,517,433,84,0.16247582205029,-0.108692170517993,3.9312182289416e-08,1,3,focused,B,324,1200006324,-4,0,0,10,-0.379724435805918,3.89953314056045e-27,1,,1,1,1
1,50,630,399,231,0.366666666666667,-0.198306438409342,7.08047316805747e-12,1,3,focused,B,325,1200006325,-4,0,0,10,-0.346234075187016,1.51478701474716e-22,1,,1,1,1
2,54,579,441,138,0.238341968911917,-0.13425844517567,3.78028212995242e-09,1,3,focused,B,325,1200006325,-4,0,0,10,-0.346234075187016,1.51478701474716e-22,1,,1,1,1
3,58,528,458,70,0.132575757575758,-0.0517312337347736,0.00132593752556701,1,3,focused,B,325,1200006325,-4,0,0,10,-0.346234075187016,1.51478701474716e-22,1,,1,1,1
1,50,611,396,215,0.351882160392799,-0.132599481872122,2.69503769830246e-06,1,3,focused,B,326,1200006326,-4,0,0,10,-0.299119044702269,5.74056128520781e-17,1,,1,1,1
2,54,569,440,129,0.226713532513181,-0.0819432862703047,0.000195883493866165,1,3,focused,B,326,1200006326,-4,0,0,10,-0.299119044702269,5.74056128520781e-17,1,,1,1,1
3,58,514,442,72,0.140077821011673,-0.0536203513115303,0.0013581053631547,1,3,focused,B,326,1200006326,-4,0,0,10,-0.299119044702269,5.74056128520781e-17,1,,1,1,1
1,50,622,404,218,0.35048231511254,-0.210211124052727,8.09945554735186e-13,1,3,focused,B,327,1200006327,-4,0,0,10,-0.384991918560045,6.58902562657157e-28,1,,1,1,1
2,54,570,427,143,0.250877192982456,-0.152790250885259,2.02535833248155e-10,1,3,focused,B,327,1200006327,-4,0,0,10,-0.384991918560045,6.58902562657157e-28,1,,1,1,1
3,58,521,448,73,0.140115163147793,-0.0976454407066906,1.01293590232959e-07,1,3,focused,B,327,1200006327,-4,0,0,10,-0.384991918560045,6.58902562657157e-28,1,,1,1,1
1,50,624,384,240,0.384615384615385,-0.239039927806614,6.18048717505662e-16,1,3,focused,B,328,1200006328,-4,0,0,10,-0.35391030228894,1.50013308346815e-23,1,,1,1,1
2,54,580,429,151,0.260344827586207,-0.117652206037687,1.84953842357261e-07,1,3,focused,B,328,1200006328,-4,0,0,10,-0.35391030228894,1.50013308346815e-23,1,,1,1,1
3,58,533,454,79,0.148217636022514,-0.0671831351890952,9.13862554523882e-05,1,3,focused,B,328,1200006328,-4,0,0,10,-0.35391030228894,1.50013308346815e-23,1,,1,1,1
1,50,629,404,225,0.357710651828299,-0.174195226456884,3.31732248396829e-10,1,3,focused,B,329,1200006329,-4,0,0,10,-0.340097033176304,9.19236772424884e-22,1,,1,1,1
2,54,579,441,138,0.238341968911917,-0.104517099446685,8.75920700993834e-07,1,3,focused,B,329,1200006329,-4,0,0,10,-0.340097033176304,9.19236772424884e-22,1,,1,1,1
3,58,520,451,69,0.132692307692308,-0.0539451282202824,0.000380376583783057,1,3,focused,B,329,1200006329,-4,0,0,10,-0.340097033176304,9.19236772424884e-22,1,,1,1,1
1,50,626,391,235,0.375399361022364,-0.228749709728024,1.30590190166183e-14,1,3,focused,B,330,1200006330,-4,0,0,10,-0.343951324156384,2.97621905011339e-22,1,,1,1,1
2,54,584,436,148,0.253424657534247,-0.153001268022691,3.17121922269099e-11,1,3,focused,B,330,1200006330,-4,0,0,10,-0.343951324156384,2.97621905011339e-22,1,,1,1,1
3,58,533,452,81,0.151969981238274,-0.103541036191272,7.8827357621801e-10,1,3,focused,B,330,1200006330,-4,0,0,10,-0.343951324156384,2.97621905011339e-22,1,,1,1,1
1,50,614,395,219,0.356677524429967,-0.185158688294219,2.03615050325354e-11,1,3,focused,B,331,1200006331,-4,0,0,10,-0.363049144402185,8.7915818719135e-25,1,,1,1,1
2,54,570,444,126,0.221052631578947,-0.0767799319920396,7.37673064795211e-05,1,3,focused,B,331,1200006331,-4,0,0,10,-0.363049144402185,8.7915818719135e-25,1,,1,1,1
3,58,509,442,67,0.131630648330059,-0.0367597356166349,0.0119315145130521,1,3,focused,B,331,1200006331,-4,0,0,10,-0.363049144402185,8.7915818719135e-25,1,,1,1,1
1,50,614,390,224,0.364820846905537,-0.244976246625753,9.09195985200442e-18,1,3,focused,B,332,1200006332,-4,0,0,10,-0.370563951881764,7.95534164621415e-26,1,,1,1,1
2,54,560,426,134,0.239285714285714,-0.114540162306424,1.36112033611579e-07,1,3,focused,B,332,1200006332,-4,0,0,10,-0.370563951881764,7.95534164621415e-26,1,,1,1,1
3,58,505,444,61,0.120792079207921,-0.0822813866252773,4.84839404777875e-07,1,3,focused,B,332,1200006332,-4,0,0,10,-0.370563951881764,7.95534164621415e-26,1,,1,1,1
1,50,610,387,223,0.365573770491803,-0.202514670804331,1.92643514668549e-12,1,3,focused,B,333,1200006333,-4,0,0,10,-0.389099959593618,1.60976190684648e-28,1,,1,1,1
2,54,563,424,139,0.246891651865009,-0.118345302227816,3.56775683833979e-07,1,3,focused,B,333,1200006333,-4,0,0,10,-0.389099959593618,1.60976190684648e-28,1,,1,1,1
3,58,506,418,88,0.173913043478261,-0.103921681895527,9.54376111196803e-08,1,3,focused,B,333,1200006333,-4,0,0,10,-0.389099959593618,1.60976190684648e-28,1,,1,1,1
1,50,624,388,236,0.378205128205128,-0.168645371122444,9.63268993689065e-09,1,3,focused,B,334,1200006334,-4,0,0,10,-0.363520821470483,7.57506330750464e-25,1,,1,1,1
2,54,570,421,149,0.26140350877193,-0.1095626682658,5.9244701175195e-06,1,3,focused,B,334,1200006334,-4,0,0,10,-0.363520821470483,7.57506330750464e-25,1,,1,1,1
3,58,508,437,71,0.139763779527559,-0.0717945312073377,1.31645771053758e-05,1,3,focused,B,334,1200006334,-4,0,0,10,-0.363520821470483,7.57506330750464e-25,1,,1,1,1
1,50,629,411,218,0.346581875993641,-0.176194666808317,2.10861756721653e-10,1,3,focused,B,335,1200006335,-4,0,0,10,-0.342532685604816,4.51573803626961e-22,1,,1,1,1
2,54,574,430,144,0.250871080139373,-0.106037485029285,3.19806289381613e-06,1,3,focused,B,335,1200006335,-4,0,0,10,-0.342532685604816,4.51573803626961e-22,1,,1,1,1
3,58,533,462,71,0.133208255159475,-0.0576946922060033,0.000354677757295294,1,3,focused,B,335,1200006335,-4,0,0,10,-0.342532685604816,4.51573803626961e-22,1,,1,1,1
1,50,598,393,205,0.342809364548495,-0.207519331631128,1.38568453221462e-13,1,3,focused,B,336,1200006336,-4,0,0,10,-0.379174344152333,4.68644104904086e-27,1,,1,1,1
2,54,554,426,128,0.231046931407942,-0.147467733954574,2.09160186062251e-10,1,3,focused,B,336,1200006336,-4,0,0,10,-0.379174344152333,4.68644104904086e-27,1,,1,1,1
3,58,495,420,75,0.151515151515152,-0.0748902314724141,1.3778082205328e-05,1,3,focused,B,336,1200006336,-4,0,0,10,-0.379174344152333,4.68644104904086e-27,1,,1,1,1
